path,class
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7473.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-967.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5058.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7461.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4762.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1135.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-690.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3001.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8033.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1902.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2539.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-262.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2028.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2942.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-430.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6342.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1203.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-928.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1877.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2901.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1057.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6942.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5034.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1235.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6228.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9204.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1974.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3587.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1551.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1172.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6284.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3367.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8113.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6600.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2926.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2582.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-316.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8095.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6220.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2683.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1556.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-445.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2022.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1843.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2829.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-106.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-592.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2935.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5655.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2193.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8224.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3163.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-127.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4244.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2208.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7518.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-193.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7163.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2815.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3563.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4195.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7888.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2931.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1569.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-381.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9876.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4431.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1855.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2762.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3335.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9157.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-582.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-703.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3223.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2739.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-516.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-356.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2356.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3793.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3287.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3455.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1130.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1101.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3531.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-601.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1677.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2436.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-147.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-578.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7596.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6335.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9005.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3632.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8601.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1978.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-767.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3079.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9984.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5933.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3501.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4597.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2387.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-104.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3336.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7604.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2350.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-597.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5860.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8576.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1010.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6595.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1163.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5079.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-400.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-679.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4264.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-181.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-98.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3883.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2831.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-104.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5681.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-780.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-480.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9795.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8441.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-10161.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9587.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2677.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7190.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1478.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-282.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8872.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-672.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7173.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-741.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-215.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4257.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3470.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-34.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7754.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5320.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4644.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3094.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2186.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-172.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-10024.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-10036.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2916.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-105.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3054.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4411.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8159.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1238.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-756.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3216.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7143.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-355.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2932.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3462.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-712.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-249.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1274.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9874.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3369.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1812.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2728.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-320.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1104.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7523.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-260.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1909.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8154.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7875.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3997.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5094.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-923.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8156.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-510.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2610.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-776.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-942.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2994.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2015.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8986.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-884.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-708.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5421.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8518.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-102.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1506.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1862.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3117.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9182.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2951.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-420.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2192.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3505.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7278.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-369.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2504.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5484.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2621.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4227.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4354.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3773.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1026.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-575.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-630.png,Covid
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-619.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-395.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9062.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-588.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8815.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8573.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6098.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1629.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-802.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-361.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1406.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5064.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1730.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-511.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2928.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2419.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9707.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3128.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7092.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1264.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5799.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-252.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7321.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-145.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1261.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2113.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4578.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3156.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8908.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2681.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5964.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8851.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7750.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2004.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2986.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-881.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-845.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1380.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2694.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4279.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2843.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2054.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4613.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1758.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5592.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4321.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2144.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1892.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1599.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-307.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8802.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8404.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2341.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4680.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6522.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3296.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6080.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8575.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2479.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9184.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2939.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1483.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6615.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-323.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4694.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1221.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-70.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-703.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3643.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-54.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-486.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1717.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1715.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5499.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7738.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8595.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2410.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-521.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5736.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2323.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-405.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-41.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-83.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9025.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2844.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8645.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9924.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-231.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2070.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3235.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8096.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6876.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6555.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8115.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5593.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9047.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6719.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9756.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9422.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1253.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8002.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1318.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-2541.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8662.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1219.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-1027.png,Covid
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3378.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6085.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-363.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1216.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-770.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1564.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3076.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-786.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5801.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2912.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8136.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6578.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-763.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-732.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4053.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2228.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5227.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3522.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2188.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-3724.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9375.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7052.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1904.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-977.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4959.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6689.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-554.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6785.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-675.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4404.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6729.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9963.png,Normal
../../data/COVID-19_Radiography_Dataset/ViralPneumonia/Viral Pneumonia-1066.png,ViralPneumonia
../../data/COVID-19_Radiography_Dataset/Covid/COVID-947.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-6759.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7169.png,Normal
../../data/COVID-19_Radiography_Dataset/Covid/COVID-3166.png,Covid
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1026.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-14.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4855.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1209.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-4004.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-775.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-2901.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-1759.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-5651.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-8950.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-9585.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-7189.png,Normal
../../data/COVID-19_Radiography_Dataset/Normal/Normal-821.png,Normal
